2016-	tudományos segédmunkatárs, MTA Nyelvtudományi Intézet
2016-	doktorandusz, PPKE BTK Nyelvtudományi Doktori Iskola
2017-2019	tudományos segédmunkatárs, MTA-PPKE Magyar Nyelvtechnológiai Kutatócsoport
