2017-	tudományos fõmunkatárs, MTA Nyelvtudományi Intézet
2013-2017	tudományos munkatárs, MTA Nyelvtudományi Intézet
2009-2013	tudományos segédmunkatárs, MTA Nyelvtudományi Intézet
2006-2010	doktorandusz, BME Kognitív Tudományi Tanszék
2005-2009	külsõ munkatárs, <a href="http://mokk.bme.hu">BME Média Oktató és Kutató Központ</a>
2003-2005	fejlesztõ, Magyar Nagylexikon Kiadó Zrt.
