2016-	Nyelvtudományi Doktori Iskola, Nyelvtechnológia Mûhely, PPKE BTK
2014-2016	Digitális Bölcsészet MA, számítógépes nyelvészet szakirány, PPKE BTK
2011-2014	Szlavisztika BA, orosz szakirány, ELTE BTK
2010-2014	Germanisztika BA, skandinavisztika szakirány, ELTE BTK
